org_name	addr	contact_phone
康民牙醫診所	台北市康寧路3段54之7號	26318855
康寧診所	台北市康寧路一段144號	87910214
專加牙醫診所	台北市康寧路一段73號	87928427
彥安診所	台北市康寧路三段157號	26326618
欣悅牙醫診所	台北市康寧路三段159號	26320777
東湖張耳鼻喉科診所	台北市康寧路三段169號	226331864
健崴中醫診所	台北市康寧路三段16巷113號	26306995
柏年牙醫診所	台北市康寧路三段189巷9號	226316390
德馨牙醫診所	台北市康寧路三段217巷2號	226311221
白金牙醫診所	台北市康寧路三段23號	26326679
魏之明小兒科診所	台北市康寧路三段54之6號	26306968
年代牙醫診所	台北市康寧路三段56巷11號	02-26308008
林永正診所	台北市康樂街130號	226315567
微笑牙醫診所	台北市康樂街20巷1號	226331575
博雅牙醫診所	台北市康樂街20巷5號	226315885
東湖骨外科診所	台北市康樂街30號	26315153
惠元中醫診所	台北市康樂街61巷17號	26326087
赫得診所	台北市康樂街72巷17弄6號	02-26334031
金陽牙醫診所	台北市康樂街78號	26307295
永豐中醫診所	台北市康樂街79號	26317700
康樂診所	台北市康樂街82號	02-26308800
劉代燃內科診所	台北市康樂街83號	26310746
仁宏牙醫診所	台北市康樂街85巷4號	226334959
鴻成中醫診所	台北市康樂街86號	26308699
東湖牙醫診所	台北市康樂街89號	226314965
怡安牙醫診所	台北市港華街31號	02-87510805
耀生牙醫診所	台北市港華街70號	27990912
麗正牙醫診所	台北市港墘路101號	227993528
華生中醫診所	台北市港墘路104號	26271015
梓成婦產科診所	台北市港墘路107號	27996262
維晟牙醫診所	台北市港墘路115號	26574557
林德中醫診所	台北市港墘路23號	226579999
興雅牙醫診所	台北市港墘路53號	226572425
王慶森診所	台北市港墘路65號	227986052
康為恭診所	台北市港墘路73號	226587676
品潔牙醫診所	台北市港墘路75號	26272908
元德牙醫診所	台北市新明路366號	227941555
新明診所	台北市新明路386號	87921282
美特博霖健康管理診所	台北市新湖一路88號	87929157
瑞成診所	台北市瑞光路258巷31號	27392029
瑞健診所	台北市瑞光路258巷37號	27392029
全心圓診所	台北市瑞光路26巷36弄2號	02-27909966
仁亨牙醫診所	台北市瑞光路285號	26599139
宏瑞牙醫診所	台北市瑞光路286號	27360588
德軒津牙醫診所	台北市瑞光路358巷30弄2號	87515050
內湖美麗爾診所	台北市瑞光路478巷22號	77218787
國泰醫療財團法人內湖國泰診所	台北市瑞光路504號	02-87972121
陽光美診所	台北市瑞光路583巷25號	87515253
靚漾診所	台北市瑞光路605號	26585150
宏仁眼科診所	台北市環山路一段2號	27990361
陳森豊診所	台北市環山路一段2號	227990361
冠耘牙醫診所	台北市環山路二段53巷5弄1號	227998330
一峰牙醫診所	台北市麗山街348巷11號	227992316
聯恩診所	台北市木柵路2段131號	29367930
永健牙醫診所	台北市木柵路一段152號	222366866
宏福中醫診所	台北市木柵路一段182號	29370913
北持牙醫診所	台北市木柵路一段267號	229360239
青村牙醫診所	台北市木柵路一段325之2號	02-29363737
陳建焜小兒科診所	台北市木柵路一段75號	222364318
信和牙醫診所	台北市木柵路一段71號	22367038
頌恩牙醫診所	台北市木柵路二段111號	229385100
元昌堂中醫診所	台北市木柵路二段127號	29360558
全家牙醫診所	台北市木柵路二段143號	22346393
生活牙醫診所	台北市木柵路二段72號	86617775
堤岸牙醫診所	台北市木柵路二段68號	29395500
鍾內兒科診所	台北市木柵路三段119號	229399632
慶聯牙醫診所	台北市木柵路三段136號	229391140
文山牙醫診所	台北市木柵路三段37及39號	229377770
昇揚中醫診所	台北市木柵路三段7號	86618111
真善美中醫診所	台北市木新路2段183號	22345007
格林牙醫診所	台北市木新路3段70號	86611596
信願堂中醫診所	台北市木新路二段118號	229385668
目欣眼科診所	台北市木新路二段120號	229391900
保順診所	台北市木新路二段206號	229396868
木新牙醫診所	台北市木新路二段222號	229395788
敦揚牙醫診所	台北市木新路二段247號	86619817
房國堂小兒專科診所	台北市木新路二段269號	86616527
泓仁診所	台北市木新路二段273號	229382627
台欣牙醫診所	台北市木新路二段297號	229391797
平安耳鼻喉科診所	台北市木新路三段106號	86611963
健誠診所	台北市木新路三段124號	229374772
一心牙醫診所	台北市木新路三段141號	22345151
木新診所	台北市木新路三段146號	229390392
有全醫療社團法人木柵101牙醫診所	台北市木新路三段168號	29396081
育德堂中醫診所	台北市木新路三段173號	29382529
吳錫賢診所	台北市木新路三段208號	229381577
蓮濟中醫診所	台北市木新路三段21號	29370583
高鳴傑 眼科診所	台北市木新路三段223號	229376108
春林復健科診所	台北市木新路三段229號	229392500
大木柵陳牙醫診所	台北市木新路三段248號	229368791
徐文治診所	台北市木新路三段249號	229378125
天丞牙醫診所	台北市木新路三段325號	229369194
人本家庭牙醫診所	台北市木新路三段350號	86610274
小天使牙醫診所	台北市仙岩路20之1及20之2號	229324312
洛可可牙醫診所	台北市汀州路四段146號	29345618
秀明診所	台北市秀明路2段22號	29396377
游正賢中醫診所	台北市辛亥路4段241號	222394348
新安牙醫診所	台北市辛亥路四段236號	229334380
木柵身心診所	台北市辛亥路四段246號	29301550
保儀中醫診所	台北市忠順街2段110號	86612110
世誠耳鼻喉科診所	台北市忠順街一段107號	23343618
實踐牙醫診所	台北市忠順街一段143號	229366691
怡佳牙醫診所	台北市忠順街一段155號	229383363
生德堂中醫診所	台北市忠順街一段26巷23號	229364616
協群牙醫診所	台北市忠順街一段41巷8號	229375629
養生堂中醫診所	台北市忠順街一段80號	02-29395158
驊陽牙醫診所	台北市忠順街一段二十六巷32號	86610188
忠順牙醫診所	台北市忠順街二段43號	229392808
林正豐診所	台北市保儀路25號	29363665
秀心診所	台北市保儀路26巷1號	29383838
欣民診所	台北市保儀路37號	229375115
聖濟中醫診所	台北市保儀路47號	229394635
辰安牙醫診所	台北市指南路一段18號	229398868
許至文耳鼻喉科診所	台北市指南路一段2號	86614918
正大牙醫診所	台北市指南路一段43號	82370088
臺北市立聯合醫院附設政大門診部	台北市指南路二段117號	222343501
維新牙醫診所	台北市指南路二段129號	29367410
吉品牙醫診所	台北市指南路二段203號	02-86618785
樸園牙醫診所	台北市指南路二段45巷8號	229364720
慈幼診所	台北市指南路二段21號	22344815
康喬自然診所	台北市政大二街51之1號	29392213
健喬時尚診所	台北市政大三街119號	29395373
極麗診所	台北市景文街42號	02-86638185
建宏牙醫診所	台北市景文街46號	86633076
景美生活診所	台北市景美街1之3號	27525677
有全醫療社團法人景美牙醫診所	台北市景美街20號	29339793
天和堂中醫診所	台北市景美街1之5號	29352905
亞美光聯合牙醫診所	台北市景美街1之6號	29337678
景美喜信牙醫診所	台北市景華街82巷15號	29329120
景華牙醫診所	台北市景華街122號	229304167
瑞萱診所	台北市景華街124號	29305313
安德中醫診所	台北市景福街228號	2931-6698
德在牙醫診所	台北市景福街30號	29338248
力行牙醫診所	台北市景興路 30號	229348046
雅田牙醫診所	台北市景興路119號	229352838
震杰小兒科診所	台北市景興路129號	89351869
林醫師診所	台北市景興路145號	29344155
定安診所	台北市景興路165號	02-29323755
仁泰牙醫診所	台北市景興路238巷3號	229328907
正勳牙醫診所	台北市景興路31號	229350156
聖德牙醫診所	台北市景興路57號	229331179
乾元中醫診所	台北市景興路6號	02 29332723
官世英診所	台北市景興路45號	86638189
台欣中醫診所	台北市新光路一段30號	02-29360430
家樂牙醫診所	台北市萬安街33號	82301197
王家庭醫學科診所	台北市萬安街9號	82301875
寶島牙醫診所	台北市萬壽路11號	229391912
黃偉志小兒科診所	台北市萬慶街12號	29354556
景文復健科診所	台北市萬慶街18號	29310000
萬慶診所	台北市萬慶街8號	29355752
慶如診所	台北市萬慶街18號	29337058
多美牙醫診所	台北市福興路23號	02-29329299
楊麗姝中醫診所	台北市興隆路2段220巷31弄6號	02-29341542
邱成湦皮膚專科診所	台北市興隆路4段163號	29382288
興隆李內兒科診所	台北市興隆路一段12號	229314537
西歐牙醫診所	台北市興隆路一段151號	229327482
黃嘉欣中醫診所	台北市興隆路一段164號	229322500
仁耀診所	台北市興隆路一段273號	229317788
豫章堂中醫診所	台北市興隆路一段90號	229318335
德威牙醫診所	台北市興隆路一段72號	29319226
詹牙醫診所	台北市興隆路二段120號	229314205
康翔牙醫診所	台北市興隆路二段124號	229306909
張純龍中醫診所	台北市興隆路二段132號	29330227
東翰診所	台北市興隆路二段139號	02-29308330
慧安堂中醫診所	台北市興隆路二段179號	29335278
興隆內科小兒科診所	台北市興隆路二段17號	229311736
景美蔡登元婦產科診所	台北市興隆路二段189號	229331453
恆信牙醫診所	台北市興隆路二段195號	935,226,929,352,189
王令時內科診所	台北市興隆路二段200號	02-29326912
合春中醫診所	台北市興隆路二段220巷1號	86631119
永樂診所	台北市興隆路二段224之2號	229310311
觀心眼科診所	台北市興隆路二段225號	86636017；86635812
晉康復健科診所	台北市興隆路二段228之1號	229336001
德佳牙醫診所	台北市興隆路二段281號	229311739
屈銘軒小兒科診所	台北市興隆路二段301巷4之2號	29308518
芳馨診所	台北市興隆路二段66號	29325253
瀚霖眼科診所	台北市興隆路二段67號	229333771
林建輝小兒科診所	台北市興隆路二段70號	229334933
景升診所	台北市興隆路二段93之1號	229356632
陳世傑牙醫診所	台北市興隆路二段229號	229317115
臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理	台北市興隆路三段111號	229307930
宏興牙醫診所	台北市興隆路三段133號	22309912
臺灣警察專科學校醫務室	台北市興隆路三段153號	22308272
元品中醫診所	台北市興隆路三段174號	22393630
參代牙醫診所	台北市興隆路三段194號	222390665
東山中醫診所	台北市興隆路三段198號	229339595
陳啟義眼科診所	台北市興隆路三段204號	02 22395988
文山復健科診所	台北市興隆路三段207之4號	22397887
家家牙醫診所	台北市興隆路三段207巷11弄11號	222300957
新典牙醫診所	台北市興隆路三段38號	229334039
廣泉牙醫診所	台北市興隆路三段41號	02-29343572
京順中醫診所	台北市興隆路三段52號	29350212
愛文診所	台北市興隆路三段79巷3號	29309998
黃皮膚科診所	台北市興隆路三段79巷5號	229349151
興隆診所	台北市興隆路三段112巷9號	28230157
葉洪小兒科診所	台北市興隆路三段202號	222300055
洪佑承小兒專科診所	台北市興隆路四段121號	229364708
澤文診所	台北市興隆路四段133號	229386243
普仁診所	台北市興隆路四段171號	229369987
日立牙醫診所	台北市興隆路四段191號	229385010
合康復健科診所	台北市興隆路四段217號	29368421
李信成眼科診所	台北市興隆路四段54之7號	29375637
德安小兒科診所	台北市興隆路四段6之10號	229396454
安薪牙醫診所	台北市興隆路四段68號	29383156
喬齡牙醫診所	台北市興隆路四段6之13號	29365881
徐慧玲診所	台北市興隆路四段99號	22340000
長欣婦產科診所	台北市興隆路四段60號	29367898
臻美牙醫診所	台北市羅斯福路5段167號	89315167
活麗皮膚科診所	台北市羅斯福路5段25號	02-86637131
李聯合診所	台北市羅斯福路五段170巷1之3號	229343881
昱翔牙醫診所	台北市羅斯福路五段171號	29345172
大中牙醫診所	台北市羅斯福路五段180號	229311106
杏昌牙醫診所	台北市羅斯福路五段194號	229348379
常春藤中醫診所	台北市羅斯福路五段197號	02-29311900
楊向榮耳鼻喉科診所	台北市羅斯福路五段223號	229314554
晶品牙醫診所	台北市羅斯福路五段240號	86637900
慈慧內科眼科聯合診所	台北市羅斯福路五段264號	229328036
意一堂中醫診所	台北市羅斯福路五段295號	229344077
福祥牙醫診所	台北市羅斯福路五段172號	29320234
吳明珠中醫診所	台北市羅斯福路五段21之1號	89316199
景安診所	台北市羅斯福路六段136號	29330551
陳鐵誠中醫診所	台北市羅斯福路六段138號	229310759
林坤霖耳鼻喉科診所	台北市羅斯福路六段14號	86633288
